[NodeName : SFIX;Database : GUJARAT;File Name : C:\Users\Administrator\Desktop\Z500.csv;Date : 01/06/2023;Time : 12:00:17]
#AI469;DI715;AR1440;AA2;DA742;TX3;D16164#

[BLOCK TYPE;TAG;NEXT BLK;DESCRIPTION;INITIAL SCAN;SCAN TIME;SMOOTHING;I/O DEVICE;H/W OPTIONS;I/O ADDRESS;SIGNAL CONDITIONING;LOW EGU LIMIT;HIGH EGU LIMIT;EGU TAG;INITIAL A/M STATUS;ALARM ENABLE;ALARM AREA(S);LO LO ALARM LIMIT;LO ALARM LIMIT;HI ALARM LIMIT;HI HI ALARM LIMIT;ROC ALARM LIMIT;DEAD BAND;ALARM PRIORITY;ENABLE OUTPUT;SECURITY AREA 1;SECURITY AREA 2;SECURITY AREA 3;ALARM AREA 1;ALARM AREA 2;ALARM AREA 3;ALARM AREA 4;ALARM AREA 5;ALARM AREA 6;ALARM AREA 7;ALARM AREA 8;ALARM AREA 9;ALARM AREA 10;ALARM AREA 11;ALARM AREA 12;ALARM AREA 13;ALARM AREA 14;ALARM AREA 15;USER FIELD 1;USER FIELD 2;ESIG TYPE;ESIG ALLOW CONT USE;ESIG XMPT ALARM ACK;ESIG UNSIGNED WRITES;ESIG COMMENT REQUIRED;PDR Update Rate;PDR Access Time;PDR Deadband;PDR Latch;PDR Disable Output;PDR Array Length;Hist Description;Hist Collect;Hist Interval;Hist Offset;Hist Time Res;Hist Compress;Hist Deadband;Hist Comp Type;Hist Comp Time;Scale Enabled;Scale Clamping;Scale Use EGU;Scale Raw Low;Scale Raw High;Scale Low;Scale High]
"AR";"M505_WIDTH_B_C4";"";"OPC";"Server";"DECIMAL";"S7;Z500;S7:[Z500]DB330,INT472;No Access Path";"None";"-999,999";"999,999";"";"NO";"DISABLE";"NONE";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"M505 Width_4B  (y) [dm]";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,000";"65.535,000";"-999,999";"999,999"
"AR";"M506_DEST_A_C1";"";"OPC";"Server";"DECIMAL";"S7;Z500;S7:[Z500]DB330,INT500;No Access Path";"None";"-999,999";"999,999";"";"NO";"DISABLE";"NONE";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"M506 Destination_1A";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,000";"65.535,000";"-999,999";"999,999"
"AR";"M506_DEST_A_C2";"";"OPC";"Server";"DECIMAL";"S7;Z500;S7:[Z500]DB330,INT502;No Access Path";"None";"-999,999";"999,999";"";"NO";"DISABLE";"NONE";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"M506 Destination_2A";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,000";"65.535,000";"-999,999";"999,999"
"AR";"M506_DEST_A_C3";"";"OPC";"Server";"DECIMAL";"S7;Z500;S7:[Z500]DB330,INT504;No Access Path";"None";"-999,999";"999,999";"";"NO";"DISABLE";"NONE";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"M506 Destination_3A";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,000";"65.535,000";"-999,999";"999,999"
"AR";"M506_DEST_A_C4";"";"OPC";"Server";"DECIMAL";"S7;Z500;S7:[Z500]DB330,INT506;No Access Path";"None";"-999,999";"999,999";"";"NO";"DISABLE";"NONE";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"M506 Destination_4A";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,000";"65.535,000";"-999,999";"999,999"
"AR";"M506_DEST_B_C1";"";"OPC";"Server";"DECIMAL";"S7;Z500;S7:[Z500]DB330,INT550;No Access Path";"None";"-999,999";"999,999";"";"NO";"DISABLE";"NONE";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"M506 Destination_1B";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,000";"65.535,000";"-999,999";"999,999"
"AR";"M506_DEST_B_C2";"";"OPC";"Server";"DECIMAL";"S7;Z500;S7:[Z500]DB330,INT552;No Access Path";"None";"-999,999";"999,999";"";"NO";"DISABLE";"NONE";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"M506 Destination_2B";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,000";"65.535,000";"-999,999";"999,999"
"AR";"M506_DEST_B_C3";"";"OPC";"Server";"DECIMAL";"S7;Z500;S7:[Z500]DB330,INT554;No Access Path";"None";"-999,999";"999,999";"";"NO";"DISABLE";"NONE";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"M506 Destination_3B";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,000";"65.535,000";"-999,999";"999,999"
"AR";"M506_DEST_B_C4";"";"OPC";"Server";"DECIMAL";"S7;Z500;S7:[Z500]DB330,INT556;No Access Path";"None";"-999,999";"999,999";"";"NO";"DISABLE";"NONE";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"M506 Destination_4B";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,000";"65.535,000";"-999,999";"999,999"
"AR";"M506_LENGTH_A_C1";"";"OPC";"Server";"DECIMAL";"S7;Z500;S7:[Z500]DB330,INT508;No Access Path";"None";"-999,999";"999,999";"";"NO";"DISABLE";"NONE";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"M506 Length_1A (x) [dm]";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,000";"65.535,000";"-999,999";"999,999"
"AR";"M506_LENGTH_A_C2";"";"OPC";"Server";"DECIMAL";"S7;Z500;S7:[Z500]DB330,INT510;No Access Path";"None";"-999,999";"999,999";"";"NO";"DISABLE";"NONE";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"M506 Length_2A (x) [dm]";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,000";"65.535,000";"-999,999";"999,999"
"AR";"M506_LENGTH_A_C3";"";"OPC";"Server";"DECIMAL";"S7;Z500;S7:[Z500]DB330,INT512;No Access Path";"None";"-999,999";"999,999";"";"NO";"DISABLE";"NONE";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"M506 Length_3A (x) [dm]";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,000";"65.535,000";"-999,999";"999,999"
"AR";"M506_LENGTH_A_C4";"";"OPC";"Server";"DECIMAL";"S7;Z500;S7:[Z500]DB330,INT514;No Access Path";"None";"-999,999";"999,999";"";"NO";"DISABLE";"NONE";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"M506 Length_4A (x) [dm]";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,000";"65.535,000";"-999,999";"999,999"
"AR";"M506_LENGTH_B_C1";"";"OPC";"Server";"DECIMAL";"S7;Z500;S7:[Z500]DB330,INT558;No Access Path";"None";"-999,999";"999,999";"";"NO";"DISABLE";"NONE";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"M506 Length_1B (x) [dm]";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,000";"65.535,000";"-999,999";"999,999"
"AR";"M506_LENGTH_B_C2";"";"OPC";"Server";"DECIMAL";"S7;Z500;S7:[Z500]DB330,INT560;No Access Path";"None";"-999,999";"999,999";"";"NO";"DISABLE";"NONE";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"M506 Length_2B (x) [dm]";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,000";"65.535,000";"-999,999";"999,999"
"AR";"M506_LENGTH_B_C3";"";"OPC";"Server";"DECIMAL";"S7;Z500;S7:[Z500]DB330,INT562;No Access Path";"None";"-999,999";"999,999";"";"NO";"DISABLE";"NONE";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"M506 Length_3B (x) [dm]";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,000";"65.535,000";"-999,999";"999,999"
"AR";"M506_LENGTH_B_C4";"";"OPC";"Server";"DECIMAL";"S7;Z500;S7:[Z500]DB330,INT564;No Access Path";"None";"-999,999";"999,999";"";"NO";"DISABLE";"NONE";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"M506 Length_4B (x) [dm]";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,000";"65.535,000";"-999,999";"999,999"
"AR";"M506_POSX_A_C1";"";"OPC";"Server";"DECIMAL";"S7;Z500;S7:[Z500]DB330,INT524;No Access Path";"None";"-999,999";"999,999";"";"NO";"DISABLE";"NONE";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"M506 Position_X_1A  [dm]";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,000";"65.535,000";"-999,999";"999,999"
"AR";"M506_POSX_A_C2";"";"OPC";"Server";"DECIMAL";"S7;Z500;S7:[Z500]DB330,INT526;No Access Path";"None";"-999,999";"999,999";"";"NO";"DISABLE";"NONE";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"M506 Position_X_2A  [dm]";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,000";"65.535,000";"-999,999";"999,999"
"AR";"M506_POSX_A_C3";"";"OPC";"Server";"DECIMAL";"S7;Z500;S7:[Z500]DB330,INT528;No Access Path";"None";"-999,999";"999,999";"";"NO";"DISABLE";"NONE";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"M506 Position_X_3A  [dm]";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,000";"65.535,000";"-999,999";"999,999"
"AR";"M506_POSX_A_C4";"";"OPC";"Server";"DECIMAL";"S7;Z500;S7:[Z500]DB330,INT530;No Access Path";"None";"-999,999";"999,999";"";"NO";"DISABLE";"NONE";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"M506 Position_X_4A  [dm]";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,000";"65.535,000";"-999,999";"999,999"
"AR";"M506_POSX_B_C1";"";"OPC";"Server";"DECIMAL";"S7;Z500;S7:[Z500]DB330,INT574;No Access Path";"None";"-999,999";"999,999";"";"NO";"DISABLE";"NONE";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"M506 Position_X_1B  [dm]";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,000";"65.535,000";"-999,999";"999,999"
"AR";"M506_POSX_B_C2";"";"OPC";"Server";"DECIMAL";"S7;Z500;S7:[Z500]DB330,INT576;No Access Path";"None";"-999,999";"999,999";"";"NO";"DISABLE";"NONE";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"M506 Position_X_2B  [dm]";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,000";"65.535,000";"-999,999";"999,999"
"AR";"M506_POSX_B_C3";"";"OPC";"Server";"DECIMAL";"S7;Z500;S7:[Z500]DB330,INT578;No Access Path";"None";"-999,999";"999,999";"";"NO";"DISABLE";"NONE";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"M506 Position_X_3B  [dm]";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,000";"65.535,000";"-999,999";"999,999"
"AR";"M506_POSX_B_C4";"";"OPC";"Server";"DECIMAL";"S7;Z500;S7:[Z500]DB330,INT580;No Access Path";"None";"-999,999";"999,999";"";"NO";"DISABLE";"NONE";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"M506 Position_X_4B  [dm]";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,000";"65.535,000";"-999,999";"999,999"
"AR";"M506_POSY_A_C1";"";"OPC";"Server";"DECIMAL";"S7;Z500;S7:[Z500]DB330,INT532;No Access Path";"None";"-999,999";"999,999";"";"NO";"DISABLE";"NONE";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"M506 Position_Y_1A  [dm]";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,000";"65.535,000";"-999,999";"999,999"
"AR";"M506_POSY_A_C2";"";"OPC";"Server";"DECIMAL";"S7;Z500;S7:[Z500]DB330,INT534;No Access Path";"None";"-999,999";"999,999";"";"NO";"DISABLE";"NONE";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"M506 Position_Y_2A  [dm]";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,000";"65.535,000";"-999,999";"999,999"
"AR";"M506_POSY_A_C3";"";"OPC";"Server";"DECIMAL";"S7;Z500;S7:[Z500]DB330,INT536;No Access Path";"None";"-999,999";"999,999";"";"NO";"DISABLE";"NONE";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"M506 Position_Y_3A  [dm]";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,000";"65.535,000";"-999,999";"999,999"
"AR";"M506_POSY_A_C4";"";"OPC";"Server";"DECIMAL";"S7;Z500;S7:[Z500]DB330,INT538;No Access Path";"None";"-999,999";"999,999";"";"NO";"DISABLE";"NONE";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"M506 Position_Y_4A  [dm]";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,000";"65.535,000";"-999,999";"999,999"
"AR";"M506_POSY_B_C1";"";"OPC";"Server";"DECIMAL";"S7;Z500;S7:[Z500]DB330,INT582;No Access Path";"None";"-999,999";"999,999";"";"NO";"DISABLE";"NONE";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"M506 Position_Y_1B  [dm]";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,000";"65.535,000";"-999,999";"999,999"
"AR";"M506_POSY_B_C2";"";"OPC";"Server";"DECIMAL";"S7;Z500;S7:[Z500]DB330,INT584;No Access Path";"None";"-999,999";"999,999";"";"NO";"DISABLE";"NONE";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"M506 Position_Y_2B  [dm]";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,000";"65.535,000";"-999,999";"999,999"
"AR";"M506_POSY_B_C3";"";"OPC";"Server";"DECIMAL";"S7;Z500;S7:[Z500]DB330,INT586;No Access Path";"None";"-999,999";"999,999";"";"NO";"DISABLE";"NONE";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"M506 Position_Y_3B  [dm]";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,000";"65.535,000";"-999,999";"999,999"
"AR";"M506_POSY_B_C4";"";"OPC";"Server";"DECIMAL";"S7;Z500;S7:[Z500]DB330,INT588;No Access Path";"None";"-999,999";"999,999";"";"NO";"DISABLE";"NONE";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"M506 Position_Y_4B  [dm]";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,000";"65.535,000";"-999,999";"999,999"
"AR";"M506_WIDTH_A_C1";"";"OPC";"Server";"DECIMAL";"S7;Z500;S7:[Z500]DB330,INT516;No Access Path";"None";"-999,999";"999,999";"";"NO";"DISABLE";"NONE";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"M506 Width_1A  (y) [dm]";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,000";"65.535,000";"-999,999";"999,999"
"AR";"M506_WIDTH_A_C2";"";"OPC";"Server";"DECIMAL";"S7;Z500;S7:[Z500]DB330,INT518;No Access Path";"None";"-999,999";"999,999";"";"NO";"DISABLE";"NONE";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"M506 Width_2A  (y) [dm]";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,000";"65.535,000";"-999,999";"999,999"
"AR";"M506_WIDTH_A_C3";"";"OPC";"Server";"DECIMAL";"S7;Z500;S7:[Z500]DB330,INT520;No Access Path";"None";"-999,999";"999,999";"";"NO";"DISABLE";"NONE";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"M506 Width_3A  (y) [dm]";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,000";"65.535,000";"-999,999";"999,999"
"AR";"M506_WIDTH_A_C4";"";"OPC";"Server";"DECIMAL";"S7;Z500;S7:[Z500]DB330,INT522;No Access Path";"None";"-999,999";"999,999";"";"NO";"DISABLE";"NONE";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"M506 Width_4A  (y) [dm]";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,000";"65.535,000";"-999,999";"999,999"
"AR";"M506_WIDTH_B_C1";"";"OPC";"Server";"DECIMAL";"S7;Z500;S7:[Z500]DB330,INT566;No Access Path";"None";"-999,999";"999,999";"";"NO";"DISABLE";"NONE";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"M506 Width_1B  (y) [dm]";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,000";"65.535,000";"-999,999";"999,999"
"AR";"M506_WIDTH_B_C2";"";"OPC";"Server";"DECIMAL";"S7;Z500;S7:[Z500]DB330,INT568;No Access Path";"None";"-999,999";"999,999";"";"NO";"DISABLE";"NONE";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"M506 Width_2B  (y) [dm]";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,000";"65.535,000";"-999,999";"999,999"
"AR";"M506_WIDTH_B_C3";"";"OPC";"Server";"DECIMAL";"S7;Z500;S7:[Z500]DB330,INT570;No Access Path";"None";"-999,999";"999,999";"";"NO";"DISABLE";"NONE";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"M506 Width_3B  (y) [dm]";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,000";"65.535,000";"-999,999";"999,999"
"AR";"M506_WIDTH_B_C4";"";"OPC";"Server";"DECIMAL";"S7;Z500;S7:[Z500]DB330,INT572;No Access Path";"None";"-999,999";"999,999";"";"NO";"DISABLE";"NONE";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"M506 Width_4B  (y) [dm]";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,000";"65.535,000";"-999,999";"999,999"
"AR";"M319_DEST_A_C2";"";"OPC";"Server";"DECIMAL";"S7;Z500;S7:[Z500]DB330,INT152;No Access Path";"None";"-999,999";"999,999";"";"NO";"DISABLE";"NONE";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"M319 Destination_2A";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,000";"65.535,000";"-999,999";"999,999"
"AR";"M319_DEST_A_C3";"";"OPC";"Server";"DECIMAL";"S7;Z500;S7:[Z500]DB330,INT154;No Access Path";"None";"-999,999";"999,999";"";"NO";"DISABLE";"NONE";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"M319 Destination_3A";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,000";"65.535,000";"-999,999";"999,999"
"AR";"M319_DEST_A_C4";"";"OPC";"Server";"DECIMAL";"S7;Z500;S7:[Z500]DB330,INT156;No Access Path";"None";"-999,999";"999,999";"";"NO";"DISABLE";"NONE";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"M319 Destination_4A";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,000";"65.535,000";"-999,999";"999,999"
